age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,Total_Monthly_AvgSpend,Total_Saving
26,226941,9.5,7,2.3,10,6,4,11,126530,142832,3,8,2,10,4,10,2,5,10,7,7,Other,Tier 2,Store,269362,243243
74,176201,4.1,10,2.9,2,8,15,7,92081,149320,6,3,4,10,3,7,8,6,7,1,2,Other,Tier 1,Store,241401,233440
44,15037,6.9,14,2.3,4,9,8,19,27181,1165,8,7,1,10,7,9,2,7,5,9,10,Other,Tier 3,Online,28346,-10979
41,119294,3.5,8,0.1,1,8,42,8,31788,11077,5,2,5,1,1,5,10,8,9,9,6,Male,Tier 3,Online,42865,98583
30,112847,9.1,3,1.9,10,6,11,10,144036,48651,9,0,7,4,6,2,2,1,2,9,6,Male,Tier 3,Store,192687,17462
43,118742,8.4,3,1.2,1,4,13,12,72511,4093,5,7,2,2,8,1,5,5,6,9,8,Female,Tier 3,Hybrid,76604,50324
46,63503,3.6,11,4.3,10,9,14,3,106887,133074,1,3,1,7,6,8,9,6,7,7,4,Female,Tier 2,Store,239961,89690
68,43207,9.5,2,1.4,3,8,4,7,37535,24069,7,3,1,9,9,8,4,5,6,4,5,Other,Tier 1,Hybrid,61604,29741
66,48241,8.2,12,2.4,4,8,41,3,145193,69246,10,7,6,8,9,3,1,9,7,3,4,Female,Tier 2,Store,214439,-27706
60,146130,8.5,1,2.6,3,3,17,13,109306,6547,10,4,2,7,8,1,8,6,3,7,10,Other,Tier 2,Hybrid,115853,43371
45,214244,9.1,3,3.1,3,10,7,16,2808,49672,9,3,5,8,3,6,9,5,7,3,4,Other,Tier 2,Store,52480,261108
45,111171,8.3,10,2.8,8,9,7,1,36055,64796,5,3,3,10,1,10,1,5,8,9,10,Male,Tier 1,Store,100851,139912
25,160906,5.3,12,2.9,4,7,24,11,46186,47053,8,0,1,5,7,6,3,4,8,3,1,Female,Tier 1,Store,93239,161773
40,227185,9,11,1.4,3,1,3,11,131239,53243,1,0,7,1,3,1,5,6,8,7,9,Male,Tier 2,Store,184482,149189
46,132302,4.2,7,2.1,9,2,25,18,133952,127847,9,8,1,7,1,6,8,10,6,2,8,Other,Tier 1,Store,261799,126197
22,173262,4.4,11,0.7,1,2,10,17,31891,44617,1,7,2,1,2,4,8,10,8,8,3,Female,Tier 3,Store,76508,185988
59,87832,5.1,9,3,8,1,5,9,2008,5088,5,2,4,1,6,7,3,9,1,4,8,Male,Tier 2,Store,7096,90912
24,36383,6.7,14,1.5,5,1,32,8,102670,143275,4,6,4,4,5,1,3,1,1,4,10,Other,Tier 1,Store,245945,76988
59,139291,4.2,9,4.3,8,4,21,15,84133,74214,10,6,3,1,6,7,7,8,7,4,9,Female,Tier 3,Store,158347,129372
53,170732,3.6,13,0,10,7,28,0,99765,125358,3,0,3,1,8,4,2,9,2,6,6,Other,Tier 3,Store,225123,196325
58,17674,4.2,6,5,3,6,4,15,75116,133249,8,0,7,1,2,5,5,1,8,9,8,Male,Tier 2,Store,208365,75807
44,129100,5.3,14,2.8,6,7,0,7,16017,133664,7,9,5,9,6,10,6,8,3,7,2,Female,Tier 2,Store,149681,246747
75,124369,6.1,6,2.1,7,8,21,18,97313,125138,8,6,3,2,6,8,3,4,10,9,7,Female,Tier 2,Store,222451,152194
63,37820,4.5,11,3.2,8,8,34,1,132025,73786,7,6,6,10,6,2,7,5,4,3,2,Male,Tier 1,Store,205811,-20419
19,231112,3.6,5,4.4,7,3,30,17,135206,103518,2,4,4,2,6,5,10,5,1,4,5,Male,Tier 2,Store,238724,199424
42,171738,6.8,2,5,7,7,2,19,35630,6600,10,5,4,10,5,8,1,9,3,2,2,Other,Tier 3,Hybrid,42230,142708
26,58794,9.6,7,2.5,2,6,2,19,40750,143020,9,3,5,6,6,8,7,1,4,7,5,Male,Tier 2,Store,183770,161064
70,148148,5.2,1,0,3,8,6,17,59635,107359,5,0,2,1,5,7,3,10,2,7,9,Other,Tier 2,Store,166994,195872
44,210926,7.8,6,2.4,6,3,0,13,93507,15038,2,0,1,5,2,8,7,9,2,1,9,Other,Tier 3,Store,108545,132457
18,143544,6,14,1.8,3,9,41,6,89783,47976,4,2,2,9,5,6,6,3,2,9,5,Female,Tier 2,Store,137759,101737
40,198414,7.3,4,3.4,9,5,23,6,88303,7129,2,3,5,4,1,2,5,6,5,4,2,Other,Tier 3,Online,95432,117240
27,52555,7.6,3,2,9,2,36,4,74730,121243,7,1,2,1,2,5,5,5,1,1,2,Male,Tier 3,Store,195973,99068
59,201280,6,11,1,6,4,29,19,103547,140190,4,2,6,9,8,10,5,1,5,3,8,Female,Tier 1,Store,243737,237923
69,47406,4,13,1.8,1,7,31,11,27981,15564,6,4,6,8,5,2,9,6,2,1,6,Female,Tier 1,Store,43545,34989
42,207644,3.5,1,4.3,1,1,31,12,48876,95588,4,9,4,8,4,3,10,1,3,10,5,Male,Tier 1,Store,144464,254356
71,55262,8.3,14,2.7,4,1,20,16,74495,4779,5,8,7,7,2,7,8,10,9,9,4,Male,Tier 2,Store,79274,-14454
78,106320,7.3,6,3.8,10,9,47,14,148047,52823,2,4,7,8,7,9,10,9,8,3,7,Male,Tier 2,Store,200870,11096
20,232733,8,13,2,8,3,15,15,133304,115032,6,1,6,8,1,2,7,10,1,8,1,Other,Tier 1,Store,248336,214461
23,169288,7.4,7,4,3,1,3,12,51936,9628,3,6,5,6,1,10,10,10,3,10,3,Female,Tier 3,Store,61564,126980
78,214189,8.1,11,1.4,4,7,16,10,7619,116249,2,3,5,8,8,7,3,5,8,8,4,Male,Tier 2,Store,123868,322819
75,227208,6.4,1,1.5,6,7,12,2,101225,149800,5,9,3,10,2,6,2,4,5,10,3,Other,Tier 1,Store,251025,275783
23,45284,3,11,4.3,9,2,34,0,107270,31191,4,6,2,4,5,5,6,5,1,3,4,Other,Tier 3,Store,138461,-30795
70,166243,6.6,1,4.2,4,8,39,5,80970,76231,9,2,4,4,6,10,3,4,6,3,2,Female,Tier 1,Store,157201,161504
19,105627,9.6,7,0,3,3,33,7,141401,109022,4,6,7,8,8,10,7,8,4,9,8,Female,Tier 3,Store,250423,73248
75,160405,6.7,11,3.8,10,3,10,4,97293,141929,1,1,1,6,9,8,2,10,8,9,3,Male,Tier 1,Store,239222,205041
75,176607,3.5,12,0.8,10,5,35,6,147420,11574,7,4,4,2,6,5,1,5,4,1,1,Male,Tier 1,Online,158994,40761
35,104023,7.5,6,3.9,9,2,24,2,114298,143614,10,7,7,7,3,10,5,5,1,1,4,Other,Tier 2,Store,257912,133339
40,222012,10.3,7,3.8,7,4,39,8,2293,26449,1,7,7,3,5,5,2,5,1,3,6,Male,Tier 3,Hybrid,28742,246168
19,179772,4.9,13,4.5,9,2,29,13,70329,45120,5,8,1,3,7,6,1,9,5,9,1,Male,Tier 1,Store,115449,154563
29,229655,6.7,8,4.7,10,9,12,1,125611,40594,5,9,6,9,5,9,4,2,6,8,9,Female,Tier 2,Hybrid,166205,144638
39,56516,7,8,2.8,6,6,23,2,119277,27544,6,8,7,1,8,10,6,9,7,3,9,Female,Tier 1,Store,146821,-35217
54,30577,6.4,9,2.2,4,1,35,18,43198,58320,3,2,3,3,4,5,6,5,8,9,8,Male,Tier 3,Store,101518,45699
37,235906,7.6,13,2.5,5,9,33,9,102757,53890,6,2,2,6,8,1,9,5,4,10,6,Female,Tier 3,Store,156647,187039
56,30015,5.2,9,2.3,10,8,7,1,87546,70365,8,5,4,3,1,3,6,5,2,5,7,Female,Tier 3,Store,157911,12834
41,106104,7.3,7,2.2,2,2,17,12,1747,138622,3,8,1,4,5,7,6,9,2,8,9,Female,Tier 2,Store,140369,242979
65,129412,8.3,9,2.3,3,3,6,13,22976,113621,3,1,6,5,3,7,8,4,9,9,5,Female,Tier 1,Store,136597,220057
37,106740,5.5,6,4,5,7,48,18,21120,120571,10,9,3,3,8,10,3,5,5,8,9,Female,Tier 1,Store,141691,206191
18,243356,7.6,9,0.8,3,4,45,12,23607,97372,10,2,4,7,10,3,2,3,3,5,4,Male,Tier 3,Store,120979,317121
18,237875,5.2,11,3.9,3,8,21,6,18189,52007,2,2,1,8,7,3,4,3,1,4,10,Other,Tier 2,Store,70196,271693
34,167308,3.2,2,2.5,9,1,6,2,26887,101925,9,6,2,3,2,4,1,3,4,9,5,Male,Tier 1,Store,128812,242346
76,244223,3.2,11,0.6,4,10,12,0,122705,148323,4,9,7,10,9,3,6,3,4,9,10,Female,Tier 2,Store,271028,269841
18,81640,6.9,2,3.3,4,4,1,19,29356,83667,6,2,7,3,10,3,7,8,6,6,4,Female,Tier 3,Store,113023,135951
70,98190,2.2,14,0.5,1,1,43,12,46259,6981,1,2,1,4,7,8,5,3,1,7,4,Other,Tier 2,Online,53240,58912
69,144516,6.2,6,2.6,7,7,1,5,112631,94687,5,2,4,1,2,1,5,6,1,7,1,Male,Tier 1,Store,207318,126572
62,191776,4.4,3,5.3,10,9,28,11,63802,77325,5,2,6,10,3,10,5,8,8,10,7,Male,Tier 2,Store,141127,205299
47,188441,1.6,2,1.9,9,1,26,9,23303,66691,4,4,4,6,9,10,1,10,1,9,1,Male,Tier 2,Store,89994,231829
58,149718,7.4,8,2,8,8,39,2,142364,119068,6,8,5,6,9,1,1,2,4,6,6,Male,Tier 3,Store,261432,126422
64,102007,3.2,7,3.5,2,10,17,0,1456,129900,7,4,1,6,10,2,7,9,1,1,6,Male,Tier 2,Store,131356,230451
20,171978,10.6,8,3.3,6,6,1,12,127771,95576,2,2,4,9,4,7,1,7,6,3,7,Other,Tier 2,Store,223347,139783
63,232715,9.3,6,3.3,10,6,3,1,2715,5414,9,9,4,8,2,6,9,5,6,9,10,Other,Tier 2,Online,8129,235414
72,62728,5.9,9,1.9,10,8,48,18,18389,52461,3,1,6,2,6,7,1,3,8,6,4,Male,Tier 3,Store,70850,96800
28,29878,2,9,3.1,5,1,45,19,85898,103362,5,3,3,9,9,2,5,5,2,9,3,Other,Tier 3,Store,189260,47342
41,143925,6.6,2,1.8,8,9,7,2,121034,105705,8,5,2,3,10,10,8,6,5,3,5,Male,Tier 2,Store,226739,128596
39,24145,9.7,10,3.1,1,6,35,18,33616,51843,10,0,4,9,7,6,8,10,5,6,6,Female,Tier 1,Store,85459,42372
61,103578,8.1,5,2.3,9,3,47,14,124573,16141,3,7,7,2,2,5,1,2,1,5,7,Other,Tier 3,Online,140714,-4854
62,33226,8.3,9,3.5,9,1,8,18,141710,33596,1,7,4,6,2,1,5,7,6,5,5,Female,Tier 3,Store,175306,-74888
43,17802,9.1,3,3.7,7,4,17,9,99150,60905,10,7,7,6,8,10,4,10,4,7,5,Male,Tier 2,Store,160055,-20443
30,39119,3.5,5,3.1,8,5,49,10,53386,106562,9,5,1,10,5,2,9,8,1,2,8,Female,Tier 2,Store,159948,92295
18,78560,8.2,8,1.5,9,4,21,14,97610,130168,8,3,1,9,5,8,3,1,4,2,4,Other,Tier 2,Store,227778,111118
41,72353,9.9,2,0.5,5,7,44,7,78650,133019,9,1,4,2,2,8,5,4,10,4,9,Female,Tier 3,Store,211669,126722
27,238793,4.8,6,1,2,6,10,10,14152,38058,4,5,5,10,5,7,10,9,5,1,9,Female,Tier 3,Store,52210,262699
52,138001,5.2,11,1.2,1,10,26,16,141162,20954,7,1,7,2,2,3,2,4,5,2,1,Male,Tier 3,Store,162116,17793
41,208198,9.1,4,6,5,5,31,1,20331,29248,9,8,2,9,3,1,2,6,10,1,8,Female,Tier 1,Store,49579,217115
45,86641,8.8,12,3.4,8,3,1,17,57498,60126,3,8,1,2,4,2,1,2,5,3,5,Female,Tier 2,Store,117624,89269
53,66712,4.3,14,2.8,10,9,1,8,53161,146896,1,1,7,5,5,8,4,5,10,5,4,Other,Tier 1,Store,200057,160447
33,198261,3.4,12,1.8,4,3,29,6,29881,4321,9,4,6,3,3,9,10,5,5,4,4,Male,Tier 3,Online,34202,172701
57,203856,5.8,6,3.7,4,3,21,9,66921,14266,5,0,6,5,5,6,3,9,7,5,6,Other,Tier 1,Store,81187,151201
33,145085,3.1,3,2.2,4,3,21,7,82997,117911,1,7,4,10,3,4,1,10,1,6,8,Other,Tier 2,Store,200908,179999
76,83285,4.3,6,2.9,8,8,23,12,97051,85209,7,8,4,1,3,4,9,5,2,4,6,Other,Tier 3,Store,182260,71443
34,130278,4.6,7,3.3,7,2,26,1,37298,117983,8,3,6,4,1,10,3,10,1,1,6,Male,Tier 1,Store,155281,210963
68,189021,8.2,10,3,1,4,10,9,44487,84506,2,4,3,5,6,6,5,9,4,1,2,Other,Tier 2,Store,128993,229040
71,180201,8.8,3,2.6,10,8,12,16,93295,6078,3,9,5,2,9,1,9,6,6,9,3,Male,Tier 2,Online,99373,92984
32,39512,8.3,5,1.2,6,1,26,15,18077,43308,10,4,2,1,8,6,1,2,9,1,2,Female,Tier 1,Store,61385,64743
33,117077,4.4,13,2.6,4,3,14,11,24256,136805,10,9,1,10,10,2,10,2,5,5,10,Other,Tier 2,Store,161061,229626
32,225103,5.8,12,3.9,2,4,47,5,72025,18522,5,0,4,2,5,5,6,2,4,3,1,Other,Tier 2,Online,90547,171600
74,209626,5.1,8,3.5,3,6,47,14,141243,21128,4,1,6,7,9,10,2,10,4,6,1,Female,Tier 2,Store,162371,89511
51,17064,6.4,2,2.9,4,2,48,14,19533,134402,10,1,4,1,3,9,4,5,3,3,3,Male,Tier 3,Store,153935,131933
28,110614,7.5,7,3.6,10,7,16,15,37820,91292,1,8,2,8,1,9,1,3,9,3,10,Other,Tier 3,Store,129112,164086
18,197639,5,13,0.9,7,3,38,2,39375,30505,10,6,7,10,1,1,8,1,4,9,3,Female,Tier 1,Store,69880,188769
32,132639,4,1,2.3,1,8,8,12,36986,123196,10,1,7,9,3,4,10,5,9,10,8,Other,Tier 2,Store,160182,218849
43,45011,9.1,7,2.4,1,2,22,17,120308,49407,10,5,1,6,4,6,8,3,3,8,9,Other,Tier 2,Store,169715,-25890
68,86152,8.1,1,1.1,3,9,3,2,28160,118395,2,9,4,2,2,10,5,6,9,4,4,Female,Tier 2,Store,146555,176387
21,219583,6.7,4,3.2,2,4,14,3,20094,61833,8,9,4,1,7,8,5,4,7,2,8,Other,Tier 1,Store,81927,261322
60,25960,3.9,4,3.4,3,8,42,4,29666,41698,2,3,6,9,5,4,5,1,6,10,7,Male,Tier 2,Store,71364,37992
22,239600,7.7,12,2.7,3,4,30,19,35555,131911,7,3,2,4,8,10,3,9,3,3,6,Male,Tier 3,Store,167466,335956
52,136789,5.7,5,2.8,1,6,5,5,144336,5470,10,9,7,5,5,10,1,1,7,8,1,Other,Tier 2,Online,149806,-2077
30,73920,1.6,2,1.7,6,8,25,6,88035,23379,2,0,2,8,6,6,6,6,5,8,10,Male,Tier 3,Store,111414,9264
27,36387,4.9,14,1.7,8,5,0,19,35278,37383,4,8,3,5,7,5,3,9,4,6,2,Other,Tier 1,Store,72661,38492
28,161396,6.9,14,0.7,5,6,21,12,10956,93270,10,2,7,1,1,7,8,6,1,2,5,Female,Tier 1,Store,104226,243710
35,78960,5.6,12,2.3,1,2,29,13,92763,141452,8,5,5,4,10,4,1,9,2,10,9,Male,Tier 1,Store,234215,127649
51,137994,7,11,1.7,10,4,21,6,36353,41345,7,0,3,7,9,10,3,8,4,1,4,Other,Tier 2,Store,77698,142986
56,217851,6.9,12,1.5,7,5,32,10,141537,65627,5,4,6,8,10,7,6,5,1,9,6,Other,Tier 1,Store,207164,141941
58,47628,3.8,6,2.6,10,1,4,11,33180,2990,10,1,7,2,8,2,4,1,10,3,10,Other,Tier 2,Online,36170,17438
59,136269,7.4,6,2,9,7,35,17,130424,144003,8,6,5,6,10,6,7,9,5,2,4,Female,Tier 3,Store,274427,149848
67,221168,7.6,14,0.7,7,6,45,17,118607,98665,3,7,6,6,7,3,8,6,4,4,2,Other,Tier 2,Store,217272,201226
40,62452,5.9,8,1.8,9,4,9,1,125888,38233,10,9,5,4,4,7,5,6,9,8,4,Other,Tier 1,Store,164121,-25203
24,56098,6,13,2.3,10,4,0,2,116227,8412,7,9,1,5,1,8,7,9,1,4,1,Male,Tier 3,Online,124639,-51717
76,216531,6,10,1.1,9,3,11,19,94280,108775,8,4,3,4,2,1,9,2,2,5,8,Other,Tier 1,Store,203055,231026
56,185307,9,12,3,2,1,48,6,21194,121433,2,8,1,10,1,1,1,3,10,9,8,Other,Tier 1,Store,142627,285546
20,101861,6.8,1,2.6,8,6,2,0,23827,57142,10,5,2,8,6,6,6,5,5,3,2,Female,Tier 3,Store,80969,135176
29,42949,6.2,4,1.4,7,5,9,19,82588,110617,4,2,7,9,4,10,8,1,8,10,2,Female,Tier 1,Store,193205,70978
24,168893,6.9,12,3.5,7,6,0,1,47692,130464,8,2,6,1,9,10,7,1,3,5,7,Male,Tier 3,Store,178156,251665
66,217684,6.9,2,4.3,2,10,18,17,111330,11988,9,3,2,8,2,5,2,10,4,5,10,Other,Tier 3,Store,123318,118342
43,168104,5.8,11,2.4,1,1,17,19,138654,15186,2,6,7,8,2,3,2,2,4,4,5,Female,Tier 2,Store,153840,44636
50,88537,3.3,8,2.2,4,2,44,13,109088,44256,3,5,5,10,6,7,6,5,6,8,6,Female,Tier 1,Store,153344,23705
54,161375,6.2,12,2.1,7,7,30,4,70896,46732,2,3,7,9,1,5,2,4,6,4,2,Other,Tier 2,Store,117628,137211
65,131003,7.2,4,1.8,6,9,48,11,49745,147777,5,5,4,7,10,2,5,4,3,5,2,Female,Tier 3,Store,197522,229035
32,228065,6.6,14,1.3,10,6,21,1,55212,143143,9,2,5,6,3,1,1,3,4,4,7,Female,Tier 1,Store,198355,315996
19,158375,5,8,2.6,2,6,3,9,70865,91230,5,8,5,8,7,7,1,8,9,10,1,Male,Tier 3,Store,162095,178740
58,65701,5.6,13,1.5,7,5,40,12,82614,51489,7,7,1,5,8,4,4,4,10,9,9,Male,Tier 3,Store,134103,34576
24,65511,8,2,0,10,5,9,13,123818,32109,9,0,5,2,6,9,10,9,3,3,9,Male,Tier 2,Store,155927,-26198
49,95664,2.6,13,5.1,9,6,9,0,114391,124155,1,5,2,4,1,2,9,1,6,8,9,Female,Tier 1,Store,238546,105428
21,164352,4.5,14,4.7,2,2,14,8,98285,20907,3,1,3,2,6,7,10,6,1,9,8,Other,Tier 1,Store,119192,86974
37,54427,6.3,4,2.6,10,10,4,0,69257,33089,4,1,5,5,10,5,4,9,5,1,9,Other,Tier 3,Store,102346,18259
67,112180,8.1,12,0.8,5,6,49,8,128011,125362,5,9,7,4,1,2,9,10,10,1,6,Female,Tier 3,Store,253373,109531
70,118550,9.6,9,5.5,2,4,42,10,10468,103170,7,6,6,4,9,5,1,7,5,6,4,Male,Tier 2,Store,113638,211252
53,153039,7.8,5,3.2,1,3,44,6,146971,39720,9,2,7,9,8,2,3,8,6,6,6,Other,Tier 3,Store,186691,45788
49,152733,4.8,6,2,7,7,16,0,20843,19943,8,0,2,3,7,8,1,10,6,8,10,Female,Tier 3,Store,40786,151833
45,92952,2.5,10,4.5,2,5,17,0,121658,142072,9,9,5,6,8,8,10,4,10,6,4,Other,Tier 3,Store,263730,113366
30,81046,9.7,12,1.2,6,10,47,8,89303,45878,8,8,4,7,9,5,7,7,3,1,6,Other,Tier 2,Store,135181,37621
18,121918,4.3,9,0,7,3,49,14,76133,141830,7,5,2,4,8,6,3,6,4,2,10,Male,Tier 3,Store,217963,187615
77,50200,6.3,9,1.7,1,8,4,15,58325,100242,6,0,5,10,6,10,10,4,8,6,3,Male,Tier 2,Store,158567,92117
73,82442,5.8,7,3.4,9,5,7,2,57246,77096,7,8,4,7,1,5,7,5,8,4,5,Male,Tier 1,Store,134342,102292
52,207743,5.9,11,5.5,6,3,45,2,16433,101429,1,2,1,10,10,3,8,10,2,3,4,Male,Tier 2,Store,117862,292739
65,106070,3.7,2,1.6,2,9,26,13,147719,60012,4,8,7,7,7,5,8,2,10,4,1,Female,Tier 2,Store,207731,18363
47,73168,9.6,7,1,1,2,24,4,39635,71363,5,1,7,8,8,10,6,6,10,9,3,Female,Tier 2,Store,110998,104896
71,63322,4.3,9,2.5,1,3,25,16,3429,87923,5,0,7,7,10,1,4,3,6,9,4,Female,Tier 1,Store,91352,147816
53,228056,6.3,2,2.5,2,3,44,9,92394,1784,8,6,2,1,4,4,8,8,1,9,1,Female,Tier 2,Online,94178,137446
74,183768,5.1,7,4.9,9,1,22,15,125960,53137,5,9,4,7,3,8,3,5,8,6,9,Other,Tier 2,Store,179097,110945
72,85246,7.2,12,2.8,2,7,40,17,90061,143908,5,1,2,9,6,3,9,6,5,6,9,Other,Tier 2,Store,233969,139093
42,184964,5.6,7,5.2,1,6,22,12,12631,59949,5,2,2,3,8,4,1,5,8,5,9,Other,Tier 2,Store,72580,232282
33,30583,5.4,3,4.3,4,6,28,17,43568,92037,8,6,1,9,5,6,10,5,5,1,8,Male,Tier 2,Store,135605,79052
75,97720,8.2,6,3.7,9,6,32,16,76565,120727,8,0,5,7,8,5,8,8,9,5,3,Female,Tier 1,Store,197292,141882
36,201287,5.4,8,0.6,8,7,17,3,20063,10844,7,7,6,3,10,6,9,10,9,8,8,Other,Tier 1,Online,30907,192068
18,170925,8.8,10,2,7,6,6,3,7865,57585,7,6,1,9,10,6,7,10,2,7,4,Other,Tier 3,Store,65450,220645
22,152181,3.5,8,2.8,8,9,31,14,129986,58649,9,2,2,5,10,10,3,10,10,5,3,Male,Tier 1,Store,188635,80844
68,74757,5.5,14,0,2,5,40,3,122181,57637,7,4,1,6,1,2,2,6,1,1,7,Male,Tier 1,Store,179818,10213
39,21659,4.3,3,1.6,5,1,6,12,69194,31380,8,1,4,7,10,1,8,3,10,2,8,Female,Tier 1,Store,100574,-16155
41,16238,6.1,6,2.1,7,1,7,17,67315,25973,6,1,5,2,10,10,7,10,7,3,6,Female,Tier 3,Store,93288,-25104
60,136270,3.3,2,1.5,1,1,49,5,112469,73717,1,8,7,10,4,4,9,1,4,8,2,Other,Tier 1,Store,186186,97518
62,134211,7.2,14,5.2,6,2,20,4,124538,149139,3,9,5,10,8,3,8,4,8,2,5,Other,Tier 3,Store,273677,158812
69,30064,7.4,2,3.1,7,4,41,0,90449,140287,1,1,5,6,3,1,5,3,8,10,3,Other,Tier 3,Store,230736,79902
54,177187,9,13,2.2,8,6,16,5,61921,7289,5,8,2,7,5,10,5,6,10,6,6,Other,Tier 3,Online,69210,122555
70,178024,7.7,8,0.1,5,7,32,1,83021,48642,9,4,2,8,2,6,9,6,9,1,10,Other,Tier 2,Store,131663,143645
53,151692,7.7,11,1.8,8,5,29,4,119992,134867,10,0,5,5,1,3,5,10,10,4,2,Female,Tier 2,Store,254859,166567
53,114790,7.4,10,4.6,10,7,1,15,55628,125728,10,3,6,7,1,7,9,9,1,6,2,Male,Tier 3,Store,181356,184890
21,117985,5.6,5,1.7,1,2,45,3,4102,32032,6,9,6,6,2,9,9,8,8,2,9,Male,Tier 2,Store,36134,145915
53,59258,9.2,5,2,4,6,35,12,143889,60669,3,3,1,9,6,9,10,9,7,7,1,Female,Tier 3,Store,204558,-23962
69,150542,7.1,11,0.8,6,3,21,6,40699,147924,9,8,5,9,7,2,6,2,7,7,10,Other,Tier 2,Store,188623,257767
70,168075,10.9,4,2.7,4,9,31,8,95817,99682,8,2,2,8,3,9,4,8,8,4,4,Female,Tier 2,Store,195499,171940
35,173643,9.5,11,2.9,5,10,48,0,46853,8534,6,9,6,6,9,7,10,1,5,4,4,Other,Tier 3,Online,55387,135324
67,39668,6.7,10,2.7,2,10,24,4,140746,82904,7,7,1,10,6,4,10,8,1,2,1,Female,Tier 1,Store,223650,-18174
33,92259,6.8,4,1,7,4,48,19,29259,116861,1,9,7,4,1,10,9,4,10,9,7,Female,Tier 1,Store,146120,179861
58,127192,7.7,8,3.2,9,5,7,10,70943,112967,8,1,3,7,6,4,3,2,3,2,5,Male,Tier 3,Store,183910,169216
35,111576,9.2,3,2,7,5,32,16,103975,142994,9,2,1,9,1,7,4,3,1,10,9,Male,Tier 2,Store,246969,150595
39,120481,2.9,11,2.8,1,2,28,12,51041,61842,9,7,7,4,7,10,9,5,3,10,1,Female,Tier 1,Store,112883,131282
19,126505,8.6,3,3.5,2,4,16,19,3067,146322,2,6,2,4,3,4,7,1,9,7,8,Male,Tier 1,Store,149389,269760
38,178118,6.7,8,3,8,7,39,1,119680,105315,5,6,1,1,10,10,9,8,8,6,8,Female,Tier 1,Store,224995,163753
53,217049,8.2,3,3.3,1,2,44,15,134557,72508,6,3,4,5,9,5,5,10,1,6,5,Female,Tier 3,Store,207065,155000
61,223327,4.6,12,3.4,2,5,1,18,79163,99264,5,3,2,4,1,4,5,5,4,7,2,Female,Tier 2,Store,178427,243428
56,20397,4.5,2,3.6,5,5,48,19,69941,102765,7,2,5,3,4,6,10,4,8,3,9,Other,Tier 2,Store,172706,53221
64,114925,6.7,13,3.8,6,5,38,8,38359,26076,7,9,2,2,6,4,5,4,5,1,7,Female,Tier 3,Hybrid,64435,102642
56,98481,8,11,4.1,1,7,47,3,60490,140427,7,0,1,9,7,8,4,5,6,5,7,Other,Tier 2,Store,200917,178418
46,168305,3.5,13,3.1,1,10,48,17,138532,18664,8,3,3,8,9,3,9,7,8,10,1,Other,Tier 2,Store,157196,48437
71,229408,5.2,13,3.6,2,7,30,9,145231,40524,3,9,5,9,4,1,5,9,4,10,4,Other,Tier 1,Store,185755,124701
43,75308,3.6,5,2.7,3,8,3,14,133304,84782,7,0,1,2,6,2,1,5,1,7,4,Female,Tier 2,Store,218086,26786
38,215798,6.8,11,3.4,9,1,41,12,73588,6609,3,9,6,9,6,1,6,9,7,6,5,Other,Tier 3,Hybrid,80197,148819
34,209291,10,3,1.9,3,3,25,15,105126,66507,1,7,1,1,5,9,8,6,6,1,2,Female,Tier 3,Store,171633,170672
33,249430,5.3,6,0.2,8,1,8,9,104265,6800,4,6,1,3,9,4,4,3,8,4,10,Female,Tier 1,Online,111065,151965
77,16130,7.6,11,4.4,6,7,30,3,89786,9021,9,5,7,10,5,5,5,1,6,9,8,Male,Tier 3,Online,98807,-64635
48,139293,6.2,7,2.8,10,5,9,15,144425,143809,5,8,1,2,3,6,3,8,4,6,8,Female,Tier 3,Store,288234,138677
68,29071,6.7,3,2.7,5,2,5,10,88522,33353,6,9,7,7,10,5,10,4,2,8,8,Female,Tier 3,Store,121875,-26098
26,100517,4.8,9,3.7,9,10,43,1,77325,79776,1,8,6,3,5,5,9,5,6,9,9,Other,Tier 3,Store,157101,102968
48,125240,7.3,10,1.6,8,2,25,11,142657,56703,4,3,6,8,9,9,3,8,4,1,1,Female,Tier 1,Store,199360,39286
31,17118,5.6,1,2.4,3,7,10,7,56270,87803,8,5,3,7,9,6,1,10,10,4,10,Female,Tier 2,Store,144073,48651
66,146735,9.6,14,1.7,7,5,14,12,72356,28079,4,0,2,7,9,2,5,2,8,3,7,Other,Tier 3,Store,100435,102458
54,77408,5,7,2.3,4,4,19,1,117665,110006,6,7,3,8,2,9,2,3,8,6,10,Other,Tier 3,Store,227671,69749
19,66786,8,4,2,8,8,13,1,122327,8461,10,5,6,8,5,5,2,2,8,6,2,Other,Tier 2,Online,130788,-47080
69,96271,9.9,7,1.8,7,3,43,3,23172,20743,5,3,6,4,9,9,7,9,7,8,5,Male,Tier 2,Online,43915,93842
65,34158,8.4,9,3,3,3,20,17,68689,84416,1,8,2,3,5,6,2,8,1,6,4,Female,Tier 1,Store,153105,49885
